ms,label,tempC,humPct,press_hPa,gas_ohm,log_gas,dloggas_dt,ema_fast,ema_slow,ema_diff
170047,coffee,29.98,45.72,997.4,129211,11.769202,-0.002188,11.768525,11.755401,0.013124
170397,coffee,29.98,45.69,997.4,131425,11.786192,0.048542,11.774708,11.757248,0.01746
170747,coffee,29.97,45.69,997.39,134676,11.810627,0.069814,11.787279,11.76045,0.026829
171097,coffee,29.96,45.65,997.38,135979,11.820255,0.027509,11.79882,11.764038,0.034782
171447,coffee,29.96,45.65,997.39,140041,11.84969,0.0841,11.816625,11.769177,0.047447
171797,coffee,29.96,45.63,997.39,140859,11.855515,0.01664,11.830235,11.774357,0.055879
172147,coffee,29.95,45.64,997.39,143861,11.876603,0.060253,11.846464,11.780491,0.065973
172497,coffee,29.95,45.62,997.39,145851,11.890341,0.039251,11.861821,11.787083,0.074739
172848,coffee,29.95,45.6,997.39,147251,11.899894,0.027216,11.875146,11.793852,0.081294
173197,coffee,29.95,45.6,997.39,148940,11.911299,0.032679,11.887799,11.800899,0.086901
173547,coffee,29.94,45.58,997.39,150669,11.922841,0.032978,11.900064,11.808215,0.091848
173897,coffee,29.94,45.53,997.39,148416,11.907774,-0.043049,11.902762,11.814188,0.088574
174247,alcohol,29.94,45.5,997.39,137530,11.831597,-0.217648,11.877854,11.815233,0.062621
174597,alcohol,29.95,45.47,997.39,116701,11.667371,-0.469219,11.804185,11.806361,-0.002176
174947,alcohol,29.95,45.48,997.39,94995,11.461579,-0.587976,11.684273,11.785674,-0.101401
175297,alcohol,29.95,45.48,997.39,75187,11.227734,-0.668131,11.524484,11.752197,-0.227714
175647,alcohol,29.95,45.5,997.39,60345,11.007833,-0.628286,11.343656,11.707536,-0.36388
175997,alcohol,29.95,45.55,997.4,50097,10.821716,-0.531763,11.160976,11.654387,-0.493411
176347,alcohol,29.96,45.62,997.4,42656,10.660923,-0.459409,10.985957,11.594779,-0.608822
176697,alcohol,29.96,45.7,997.4,37437,10.530415,-0.372881,10.826517,11.530917,-0.7044
177047,alcohol,29.96,45.79,997.4,34028,10.434939,-0.272786,10.689465,11.465158,-0.775694
177397,alcohol,29.96,45.89,997.41,31235,10.349295,-0.244699,10.570405,11.398207,-0.827802
177747,alcohol,29.96,45.99,997.41,29244,10.28343,-0.188184,10.469963,11.33132,-0.861357
178097,alcohol,29.97,46.1,997.41,27782,10.232143,-0.146533,10.386725,11.265369,-0.878644
178447,alcohol,29.97,46.2,997.42,26576,10.187764,-0.126798,10.317089,11.200713,-0.883624
178797,alcohol,29.97,46.31,997.42,25828,10.159214,-0.081572,10.261832,11.138223,-0.87639
179147,alcohol,29.97,46.42,997.41,24973,10.12555,-0.096182,10.214133,11.077463,-0.86333
179497,alcohol,29.97,46.52,997.41,24214,10.094687,-0.088182,10.172327,11.018497,-0.846169
179847,alcohol,29.97,46.62,997.41,23437,10.062071,-0.093188,10.133738,10.961111,-0.827374
180197,alcohol,29.97,46.73,997.41,22878,10.037931,-0.06897,10.100205,10.90572,-0.805514
180547,alcohol,29.97,46.83,997.41,22416,10.01753,-0.058289,10.071269,10.852428,-0.781159
180897,alcohol,29.97,46.93,997.42,22041,10.00066,-0.048201,10.046556,10.801322,-0.754766
181247,alcohol,29.97,47.02,997.41,21634,9.982021,-0.053253,10.023969,10.752164,-0.728195
181597,alcohol,29.97,47.13,997.41,21263,9.964724,-0.049422,10.003232,10.704917,-0.701685
181947,alcohol,29.97,47.23,997.42,20905,9.947743,-0.048515,9.98381,10.659487,-0.675676
182297,alcohol,29.97,47.33,997.41,20659,9.935906,-0.03382,9.967044,10.616072,-0.649028
182647,alcohol,29.97,47.41,997.41,20360,9.921328,-0.041654,9.951043,10.574387,-0.623343
182997,alcohol,29.97,47.5,997.42,20127,9.909818,-0.032885,9.936614,10.534513,-0.597898
183347,alcohol,29.97,47.58,997.41,19975,9.902237,-0.021659,9.924582,10.496576,-0.571995
183697,alcohol,29.97,47.66,997.42,19806,9.893741,-0.024275,9.913787,10.460405,-0.546618
184047,alcohol,29.98,47.76,997.42,19603,9.883438,-0.029436,9.903165,10.425787,-0.522622
184397,alcohol,29.97,47.86,997.41,19387,9.872358,-0.031657,9.892383,10.392581,-0.500198
184747,alcohol,29.98,47.92,997.42,19263,9.865941,-0.018335,9.883128,10.360982,-0.477854
185097,alcohol,29.97,48.0,997.42,19037,9.854139,-0.033719,9.872982,10.330571,-0.457589
185447,alcohol,29.97,48.1,997.42,18935,9.848767,-0.015349,9.864507,10.301663,-0.437157
185797,alcohol,29.98,48.16,997.42,18850,9.844268,-0.012856,9.857423,10.27422,-0.416797
186147,alcohol,29.98,48.23,997.42,18584,9.830056,-0.040605,9.847844,10.24757,-0.399726
186497,alcohol,29.97,48.31,997.42,18552,9.828333,-0.004924,9.841015,10.222416,-0.381401
186847,alcohol,29.97,48.38,997.42,18358,9.817821,-0.030035,9.832896,10.19814,-0.365244
187197,alcohol,29.97,48.44,997.42,18326,9.816076,-0.004984,9.827009,10.175216,-0.348207
187547,alcohol,29.97,48.51,997.42,18247,9.811756,-0.012343,9.821671,10.153408,-0.331738
187897,alcohol,29.97,48.58,997.43,18184,9.808297,-0.009883,9.81699,10.132702,-0.315712
188247,alcohol,29.97,48.63,997.43,18044,9.800569,-0.022082,9.811242,10.112773,-0.301531
188597,alcohol,29.98,48.7,997.43,18013,9.798849,-0.004913,9.806904,10.093937,-0.287033
188947,alcohol,29.98,48.76,997.42,17770,9.785267,-0.038806,9.799331,10.075417,-0.276086
189297,alcohol,29.98,48.83,997.43,17770,9.785267,0.0,9.794408,10.058008,-0.2636
189647,alcohol,29.98,48.88,997.43,17666,9.779397,-0.016771,9.789154,10.041291,-0.252137
189997,alcohol,29.98,48.94,997.43,17622,9.776903,-0.007125,9.784866,10.025429,-0.240562
190347,alcohol,29.98,48.99,997.44,17505,9.770242,-0.019033,9.779747,10.010118,-0.230371
190697,alcohol,29.98,49.04,997.43,17389,9.763593,-0.018997,9.774093,9.995326,-0.221233
191047,alcohol,29.98,49.11,997.44,17389,9.763593,0.0,9.770417,9.981421,-0.211004
191397,alcohol,29.98,49.16,997.44,17275,9.757015,-0.018793,9.765726,9.967957,-0.20223
191747,alcohol,29.98,49.2,997.44,17233,9.754581,-0.006954,9.761825,9.955153,-0.193329
192097,alcohol,29.98,49.26,997.44,17121,9.748061,-0.018629,9.757007,9.942728,-0.185721
192447,alcohol,29.98,49.31,997.44,17121,9.748061,0.0,9.753875,9.931048,-0.177174
192797,alcohol,29.98,49.36,997.44,17038,9.743201,-0.013885,9.750138,9.919777,-0.169639
193147,alcohol,29.98,49.4,997.44,17038,9.743201,0.0,9.74771,9.909183,-0.161472
193497,alcohol,29.98,49.46,997.44,16970,9.739202,-0.011425,9.744732,9.898984,-0.154252
193847,alcohol,29.98,49.5,997.45,16929,9.736783,-0.006913,9.741949,9.889252,-0.147303
194197,alcohol,29.99,49.55,997.45,16821,9.730383,-0.018286,9.737901,9.87972,-0.141819
194547,alcohol,29.99,49.58,997.45,16781,9.728003,-0.006801,9.734436,9.870617,-0.136181
194897,alcohol,29.99,49.63,997.45,16714,9.724002,-0.01143,9.730783,9.861819,-0.131036
195247,alcohol,29.98,49.66,997.44,16701,9.723224,-0.002223,9.728137,9.853503,-0.125366
195597,alcohol,29.98,49.72,997.44,16622,9.718482,-0.013548,9.724757,9.845402,-0.120645
195947,alcohol,29.98,49.74,997.44,16557,9.714564,-0.011193,9.721189,9.837552,-0.116363
196297,alcohol,29.98,49.8,997.44,16570,9.715349,0.002242,9.719145,9.83022,-0.111075
196647,alcohol,29.98,49.84,997.44,16518,9.712206,-0.008981,9.716716,9.823139,-0.106423
196997,alcohol,29.99,49.87,997.44,16389,9.704366,-0.0224,9.712393,9.816012,-0.10362
197347,alcohol,29.99,49.9,997.44,16428,9.706742,0.00679,9.710415,9.809456,-0.099041
197697,alcohol,29.99,49.93,997.45,16377,9.703633,-0.008883,9.708041,9.803106,-0.095065
198047,alcohol,29.99,49.97,997.45,16288,9.698184,-0.015569,9.704591,9.796811,-0.09222
198397,alcohol,29.99,50.01,997.45,16288,9.698184,0.0,9.702348,9.790894,-0.088546
198747,alcohol,29.99,50.04,997.45,16163,9.69048,-0.022011,9.698194,9.784868,-0.086675
199097,alcohol,29.99,50.09,997.46,16188,9.692025,0.004414,9.696034,9.779297,-0.083262
199447,alcohol,29.99,50.1,997.45,16139,9.688994,-0.008659,9.69357,9.773879,-0.080309
199797,alcohol,29.99,50.15,997.44,16040,9.682841,-0.01758,9.689815,9.768417,-0.078603
200147,alcohol,29.99,50.19,997.45,16065,9.684399,0.00445,9.687919,9.763376,-0.075458
200497,alcohol,29.99,50.21,997.45,16004,9.680594,-0.010869,9.685355,9.758409,-0.073053
200847,alcohol,29.99,50.24,997.44,15980,9.679093,-0.004289,9.683164,9.75365,-0.070486
201197,alcohol,29.99,50.27,997.45,15907,9.674515,-0.013082,9.680136,9.748901,-0.068766
201547,alcohol,29.99,50.31,997.45,15788,9.667006,-0.021455,9.67554,9.743987,-0.068447
201897,alcohol,29.99,50.34,997.45,15824,9.669283,0.006507,9.673349,9.739505,-0.066155
202247,alcohol,29.99,50.37,997.46,15741,9.664024,-0.015024,9.670085,9.734976,-0.064891
202597,alcohol,29.99,50.4,997.45,15753,9.664786,0.002177,9.66823,9.730764,-0.062534
202947,alcohol,29.99,50.43,997.45,15625,9.656628,-0.023311,9.664169,9.726315,-0.062146
203297,alcohol,29.99,50.46,997.46,15648,9.658098,0.004202,9.662044,9.722222,-0.060179
203647,alcohol,29.99,50.49,997.46,15659,9.658801,0.002008,9.660909,9.718417,-0.057508
203997,alcohol,29.99,50.51,997.47,15578,9.653615,-0.014817,9.658356,9.714529,-0.056173
204347,alcohol,29.99,50.55,997.47,15498,9.648466,-0.014711,9.654894,9.710566,-0.055672
204697,alcohol,29.99,50.57,997.47,15464,9.64627,-0.006275,9.651875,9.706708,-0.054832
205047,alcohol,29.99,50.6,997.47,15475,9.646981,0.002033,9.650162,9.703125,-0.052963
205397,alcohol,29.99,50.63,997.47,15487,9.647757,0.002215,9.64932,9.699802,-0.050483
205747,alcohol,29.99,50.64,997.47,15453,9.645558,-0.006281,9.648003,9.696548,-0.048545
206097,alcohol,29.99,50.67,997.48,15318,9.636784,-0.025071,9.644075,9.692962,-0.048886
206447,alcohol,29.99,50.7,997.48,15385,9.641149,0.012471,9.64305,9.689854,-0.046803
206797,alcohol,29.99,50.73,997.48,15263,9.633187,-0.022746,9.639598,9.686454,-0.046856
207147,alcohol,29.99,50.76,997.48,15219,9.6303,-0.008251,9.636343,9.683084,-0.046741
207497,alcohol,29.99,50.78,997.48,15263,9.633187,0.008251,9.635239,9.680091,-0.044852
207847,alcohol,29.99,50.8,997.48,15208,9.629577,-0.010316,9.633257,9.67706,-0.043803
208197,alcohol,30.0,50.82,997.49,15120,9.623774,-0.01658,9.629937,9.673862,-0.043925
208547,alcohol,29.99,50.84,997.49,15110,9.623112,-0.001891,9.627548,9.670817,-0.043269
208897,alcohol,30.0,50.87,997.49,15120,9.623774,0.001891,9.626226,9.667994,-0.041768
209247,alcohol,30.0,50.89,997.49,15013,9.616672,-0.020291,9.622882,9.664915,-0.042033
209597,alcohol,30.0,50.92,997.49,15024,9.617404,0.002093,9.620964,9.662065,-0.041101
209947,alcohol,30.0,50.94,997.48,14938,9.611664,-0.0164,9.617708,9.65904,-0.041332
210297,alcohol,30.0,50.97,997.48,14960,9.613135,0.004204,9.616107,9.656286,-0.040179
210647,alcohol,30.0,50.99,997.48,14865,9.606765,-0.018202,9.612837,9.653315,-0.040478
210997,alcohol,30.0,51.01,997.48,14886,9.608176,0.004033,9.611205,9.650606,-0.039401
211347,alcohol,29.99,51.03,997.48,14917,9.610257,0.005945,9.610873,9.648185,-0.037312
211697,garlic,29.99,51.04,997.48,15871,9.672249,0.177119,9.632355,9.649629,-0.017274
212047,garlic,29.99,51.02,997.48,17651,9.778547,0.30371,9.683521,9.657364,0.026157
212397,garlic,29.99,50.99,997.47,20127,9.909818,0.375058,9.762725,9.672511,0.090214
212747,garlic,29.99,50.89,997.48,23154,10.049923,0.400301,9.863244,9.695155,0.168089
213097,garlic,29.99,50.8,997.48,26983,10.202962,0.437254,9.982145,9.725624,0.256521
213447,garlic,29.99,50.78,997.48,31074,10.344127,0.403328,10.108838,9.762734,0.346104
213797,garlic,29.99,50.82,997.49,35667,10.481981,0.39387,10.239438,9.805889,0.433549
214147,garlic,29.99,50.96,997.49,40605,10.611647,0.370472,10.369711,9.854235,0.515476
214497,garlic,29.99,51.13,997.49,45310,10.721283,0.313247,10.492761,9.906258,0.586503
214847,garlic,30.0,51.34,997.5,49802,10.81581,0.270078,10.605828,9.960831,0.644998
215197,garlic,30.0,51.58,997.51,54358,10.903347,0.250105,10.70996,10.017382,0.692578
215547,garlic,30.0,51.85,997.5,57981,10.967871,0.184353,10.800229,10.074411,0.725818
215897,garlic,30.0,52.12,997.5,61758,11.030979,0.18031,10.880991,10.131805,0.749186
216247,garlic,30.0,52.4,997.5,65194,11.085123,0.154697,10.952436,10.189005,0.763432
216597,garlic,30.0,52.68,997.5,67869,11.125335,0.114891,11.012951,10.245185,0.767766
216947,garlic,30.0,52.96,997.51,70300,11.160527,0.10055,11.064602,10.300106,0.764496
217297,garlic,30.0,53.23,997.5,72288,11.188414,0.079675,11.107936,10.353404,0.754532
217647,garlic,30.0,53.5,997.5,74065,11.212698,0.069384,11.144603,10.404962,0.739641
217997,garlic,30.0,53.75,997.5,75456,11.231305,0.053163,11.174948,10.454542,0.720406
218347,garlic,30.0,54.0,997.5,76482,11.244811,0.038588,11.1994,10.501958,0.697442
218697,garlic,30.0,54.24,997.5,77394,11.256664,0.033866,11.219442,10.54724,0.672202
219047,garlic,30.0,54.49,997.51,78110,11.265873,0.026311,11.235693,10.590358,0.645335
219397,garlic,30.0,54.69,997.5,79210,11.279858,0.039956,11.25115,10.631727,0.619423
219747,garlic,30.0,54.9,997.5,79584,11.284569,0.01346,11.262846,10.670898,0.591948
220097,garlic,30.0,55.1,997.5,80265,11.293089,0.024343,11.273431,10.70823,0.565201
220447,garlic,30.0,55.32,997.51,80880,11.300722,0.021809,11.282983,10.743779,0.539204
220797,garlic,30.0,55.5,997.5,81505,11.308419,0.021992,11.291885,10.777658,0.514228
221147,garlic,30.0,55.68,997.51,81742,11.311323,0.008297,11.298688,10.809677,0.489011
221497,garlic,30.0,55.87,997.51,82623,11.322043,0.030629,11.306862,10.840419,0.466443
221847,garlic,30.0,56.03,997.52,82623,11.322043,0.0,11.312175,10.869316,0.442859
222197,garlic,30.01,56.2,997.52,82866,11.32498,0.00839,11.316656,10.896656,0.42
222547,garlic,30.0,56.36,997.51,83193,11.328918,0.011253,11.320948,10.922592,0.398355
222897,garlic,30.01,56.51,997.51,83358,11.3309,0.005662,11.32443,10.947091,0.377339
223247,garlic,30.01,56.67,997.52,83771,11.335842,0.01412,11.328424,10.970417,0.358007
223597,garlic,30.01,56.84,997.53,83771,11.335842,0.0,11.33102,10.992343,0.338677
223947,garlic,30.01,56.99,997.53,84189,11.340819,0.014221,11.33445,11.013252,0.321198
224297,garlic,30.01,57.11,997.53,84611,11.345819,0.014286,11.338428,11.033206,0.305223
224647,garlic,30.01,57.26,997.53,84781,11.347827,0.005736,11.341718,11.052084,0.289634
224997,garlic,30.0,57.39,997.52,84781,11.347827,0.0,11.343856,11.069829,0.274027
225347,garlic,30.01,57.53,997.52,84867,11.348841,0.002896,11.3456,11.08657,0.25903
225697,garlic,30.01,57.67,997.52,85124,11.351864,0.008638,11.347793,11.102488,0.245305
226047,garlic,30.01,57.79,997.52,85296,11.353883,0.005768,11.349924,11.117572,0.232352
226397,garlic,30.01,57.92,997.53,85555,11.356915,0.008662,11.35237,11.131932,0.220438
226747,garlic,30.01,58.03,997.52,85382,11.354891,-0.005782,11.353252,11.145309,0.207943
227097,garlic,30.01,58.17,997.52,85382,11.354891,0.0,11.353826,11.157885,0.195941
227447,garlic,30.01,58.3,997.52,85642,11.357931,0.008687,11.355262,11.169888,0.185374
227797,garlic,30.01,58.42,997.53,85642,11.357931,0.0,11.356195,11.18117,0.175026
228147,garlic,30.01,58.53,997.52,85816,11.359961,0.005798,11.357513,11.191897,0.165616
228497,garlic,30.01,58.66,997.53,85991,11.361998,0.00582,11.359082,11.202104,0.156979
228847,garlic,30.01,58.78,997.53,86079,11.363021,0.002924,11.36046,11.211759,0.148702
229197,garlic,30.01,58.9,997.53,86079,11.363021,0.0,11.361356,11.220834,0.140522
229547,garlic,30.01,59.02,997.52,86167,11.364042,0.002918,11.362296,11.229426,0.13287
229897,garlic,30.01,59.13,997.52,86255,11.365064,0.002918,11.363264,11.237565,0.125699
230247,garlic,30.01,59.25,997.53,86167,11.364042,-0.002918,11.363536,11.245154,0.118382
230597,garlic,30.01,59.38,997.52,86255,11.365064,0.002918,11.36407,11.252349,0.111721
230947,garlic,30.01,59.47,997.52,86167,11.364042,-0.002918,11.36406,11.25905,0.10501
231297,garlic,30.01,59.59,997.53,86255,11.365064,0.002918,11.364411,11.265411,0.099
231647,garlic,30.01,59.7,997.53,86079,11.363021,-0.005836,11.363924,11.271268,0.092656
231997,garlic,30.01,59.81,997.53,85816,11.359961,-0.008744,11.362536,11.276589,0.085947
232347,garlic,30.02,59.92,997.54,86255,11.365064,0.01458,11.36342,11.281898,0.081523
232697,garlic,30.01,60.02,997.54,86609,11.369159,0.0117,11.365428,11.287133,0.078295
233047,garlic,30.01,60.13,997.54,86255,11.365064,-0.0117,11.3653,11.291809,0.073491
233397,garlic,30.02,60.24,997.54,86079,11.363021,-0.005836,11.364502,11.296082,0.06842
233747,garlic,30.01,60.35,997.53,86255,11.365064,0.005836,11.364698,11.30022,0.064478
234097,garlic,30.01,60.43,997.53,86079,11.363021,-0.005836,11.364111,11.303988,0.060122
234447,garlic,30.02,60.53,997.53,86255,11.365064,0.005836,11.364444,11.307653,0.05679
234797,garlic,30.02,60.63,997.54,86520,11.368131,0.008763,11.365734,11.311282,0.054452
235147,garlic,30.01,60.7,997.54,86079,11.363021,-0.014599,11.364784,11.314386,0.050398
235497,garlic,30.02,60.82,997.54,86079,11.363021,0.0,11.364166,11.317304,0.046863
235847,garlic,30.02,60.9,997.54,86079,11.363021,0.0,11.363765,11.320046,0.043718
236197,garlic,30.02,61.0,997.54,85991,11.361998,-0.002924,11.363146,11.322563,0.040583
236547,garlic,30.02,61.09,997.54,85642,11.357931,-0.011618,11.36132,11.324685,0.036635
236897,garlic,30.02,61.16,997.55,85729,11.358947,0.002902,11.36049,11.32674,0.03375
237247,garlic,30.02,61.23,997.54,85904,11.360986,0.005826,11.360663,11.328794,0.031869
237597,garlic,30.02,61.33,997.55,85555,11.356915,-0.011632,11.359351,11.330482,0.02887
237947,garlic,30.02,61.4,997.54,85469,11.355909,-0.002872,11.358146,11.332007,0.026138
238297,garlic,30.02,61.48,997.54,85382,11.354891,-0.00291,11.357006,11.333381,0.023625
238647,garlic,30.02,61.54,997.54,85555,11.356915,0.005782,11.356974,11.334792,0.022182
238997,garlic,30.02,61.62,997.55,85124,11.351864,-0.01443,11.355185,11.335817,0.019367
239347,garlic,30.02,61.7,997.56,85124,11.351864,0.0,11.354022,11.336781,0.017241
239697,garlic,30.02,61.76,997.56,84867,11.348841,-0.008638,11.352208,11.337503,0.014705
240047,garlic,30.02,61.82,997.56,84952,11.349842,0.002861,11.351379,11.338243,0.013136
240397,garlic,30.02,61.9,997.56,84781,11.347827,-0.005757,11.350136,11.338819,0.011317
240747,garlic,30.02,61.96,997.56,84611,11.345819,-0.005736,11.348624,11.339238,0.009386
241097,garlic,30.02,62.02,997.55,84022,11.338834,-0.019959,11.345198,11.339214,0.005983
241447,garlic,30.02,62.08,997.55,84189,11.340819,0.005673,11.343665,11.339311,0.004354
241797,garlic,30.02,62.14,997.55,83938,11.337833,-0.008531,11.341623,11.339222,0.002401
242147,garlic,30.02,62.2,997.55,84105,11.339821,0.005678,11.340992,11.339258,0.001734
242497,garlic,30.02,62.25,997.55,86079,11.363021,0.066286,11.348701,11.340684,0.008018
242847,garlic,30.02,62.2,997.55,89361,11.400439,0.10691,11.366809,11.34427,0.022539
243197,garlic,30.02,62.01,997.55,92903,11.439311,0.111062,11.392184,11.349972,0.042212
243547,garlic,30.01,61.69,997.54,95231,11.464061,0.070714,11.417341,11.356816,0.060525
243897,garlic,30.01,61.26,997.53,98973,11.502603,0.110119,11.447182,11.365563,0.081618
244247,garlic,30.01,60.78,997.53,101534,11.528149,0.072989,11.475519,11.375319,0.100201
244597,garlic,30.0,60.27,997.53,105009,11.561801,0.096149,11.505717,11.386508,0.119209
244947,garlic,30.0,59.73,997.54,107758,11.587644,0.073836,11.534391,11.398576,0.135816
245297,garlic,30.0,59.19,997.53,110078,11.608945,0.060861,11.560485,11.411199,0.149286
245647,garlic,30.0,58.64,997.53,111019,11.617456,0.024319,11.580425,11.423573,0.156852
245997,garlic,30.01,58.11,997.53,112500,11.630709,0.037864,11.598024,11.436002,0.162023
246347,garlic,30.0,57.6,997.53,113483,11.639408,0.024855,11.612508,11.448206,0.164302
246697,garlic,30.0,57.12,997.53,114952,11.65227,0.036749,11.626425,11.460449,0.165976
247047,garlic,30.0,56.66,997.54,114795,11.650903,-0.003907,11.634992,11.471876,0.163116
247397,coffee,30.01,56.2,997.54,115582,11.657736,0.019523,11.642952,11.483027,0.159925
247747,coffee,30.01,55.77,997.53,115740,11.659101,0.003902,11.648603,11.493591,0.155012
248097,coffee,30.01,55.36,997.53,116139,11.662543,0.009834,11.653481,11.503729,0.149753
248447,coffee,30.01,54.96,997.52,117513,11.674304,0.033602,11.660769,11.513964,0.146806
248797,coffee,30.01,54.58,997.53,118338,11.6813,0.019989,11.667954,11.524004,0.14395
249147,coffee,30.01,54.22,997.53,118421,11.682001,0.002003,11.672871,11.533484,0.139387
249497,coffee,30.01,53.87,997.53,119765,11.693287,0.032245,11.680016,11.543072,0.136944
249847,coffee,30.01,53.56,997.53,119511,11.691164,-0.006065,11.683917,11.551957,0.13196
250197,coffee,30.01,53.22,997.53,119596,11.691875,0.00203,11.686702,11.560352,0.126349
250547,coffee,30.01,52.93,997.53,120021,11.695422,0.010136,11.689754,11.568456,0.121298
